Name,Country,lat,lon
SHBAB,United Kingdom,55.378051,-3.435973
KEADGT,United Kingdom,53.8007554,-1.5490774
PAUHW,United Kingdom,55.378051,-3.435973
STCR,United Kingdom,55.378051,-3.435973
RANN,United Kingdom,53.716339,-2.431969
KLGLW,United Kingdom,55.378051,-3.435973
BOWLW,United Kingdom,55.378051,-3.435973
NOVAW,United Kingdom,55.378051,-3.435973
BOYNW,United Kingdom,55.378051,-3.435973
TAYL-G,United Kingdom,55.378051,-3.435973
SANDW,United Kingdom,51.274017,1.337427
BRBEO,United Kingdom,55.378051,-3.435973
DIDCB,United Kingdom,55.378051,-3.435973
Pen Y Cymoedd,United Kingdom,51.6982133,-3.4183515
HADHW,United Kingdom,55.378051,-3.435973
CAGAR,United Kingdom,55.378051,-3.435973
HLTWW,United Kingdom,55.378051,-3.435973
GLOFW,United Kingdom,55.378051,-3.435973
KILLPG,United Kingdom,55.378051,-3.435973
CAUSW,United Kingdom,55.378051,-3.435973
LAIG,United Kingdom,56.9110931,-6.162624099999999
FIDL-G,United Kingdom,55.378051,-3.435973
CARR,United Kingdom,55.378051,-3.435973
BLLA,United Kingdom,55.15717,-6.630879999999999
TDBNW,United Kingdom,55.378051,-3.435973
STLGW,United Kingdom,55.378051,-3.435973
WBURB,United Kingdom,55.378051,-3.435973
FELL,United Kingdom,55.378051,-3.435973
BHLAW,United Kingdom,55.378051,-3.435973
DDGNO,United Kingdom,55.378051,-3.435973
COSO,United Kingdom,55.378051,-3.435973
BURBW,United Kingdom,55.378051,-3.435973
LOAN,United Kingdom,55.378051,-3.435973
DINO,United Kingdom,55.378051,-3.435973
Ormonde,United Kingdom,53.1969463,-2.8832624
RSHLW,United Kingdom,55.378051,-3.435973
Maasvlakte,Netherlands,51.96327890000001,4.031126
RoCa,Netherlands,52.132633,5.291265999999999
Borssele 30,Netherlands,51.4256645,3.733669699999999
Westermeerwind,Netherlands,52.132633,5.291265999999999
Enecogen,Netherlands,51.9578469,4.0936787
Pergen 1,Netherlands,52.132633,5.291265999999999
Pergen 2,Netherlands,52.132633,5.291265999999999
Eems 20,Netherlands,53.09546899999999,6.8547271
Sloecentrale 10,Netherlands,51.4478685,3.6926842
NAM Schoonebeek,Netherlands,52.6626006,6.883838799999999
Centrale Merwedekanaal 12,Netherlands,52.1017074,5.078591800000001
Elsta,Netherlands,51.9192887,5.8473619
Westereems,Netherlands,53.25449380000001,6.0307255
Centrale Lage Weide,Netherlands,52.1025619,5.0709518
Bergum 20,Netherlands,53.1936901,5.9913642
Eems 3,Netherlands,53.0947924,6.8540661
Eemshaven,Netherlands,53.4385887,6.8354937
Diemen,Netherlands,52.3389926,4.9591888
Velsen,Netherlands,52.4520591,4.630587
Hemweg,Netherlands,52.4033984,4.8446542
Eems 7,Netherlands,53.0948208,6.853947600000001
Eems 6,Netherlands,53.0992338,6.0744624
Eems 5,Netherlands,53.0948111,6.854006999999999
Eems 4,Netherlands,53.099253,6.0747002
Bergum 10,Netherlands,53.1936901,5.9913642
Maastroom Energie CV,Netherlands,51.89040809999999,4.352074
Windpark Gemini,Netherlands,52.132633,5.291265999999999
NLROTTETH__1,Netherlands,52.132633,5.291265999999999
Den Haag,Netherlands,52.0704978,4.3006999
Amer,Netherlands,51.72292837378857,4.755657848499246
FLEVO 4,Netherlands,53.1023722,6.071047399999999
FLEVO 5,Netherlands,53.1023647,6.0716167
Sloecentrale 20,Netherlands,51.4478685,3.6926842
Prinses Alexia Windpark,Netherlands,52.132633,5.291265999999999
Rijnmond,Netherlands,51.873295,4.3866253
OWEZ,Netherlands,52.132633,5.291265999999999
Moerdijk,Netherlands,51.70181669999999,4.6273499
Eemshaven ,Netherlands,53.4385887,6.8354937
Claus,Netherlands,52.132633,5.291265999999999
Delesto 2,Netherlands,53.3192768,6.944221199999999
Swentibold,Netherlands,52.132633,5.291265999999999
Solberg2,Norway,59.628425,10.667302
Solberg1,Norway,59.628425,10.667302
Rendal 2,Norway,61.69608880000001,11.1962445
Torpa,Norway,61.0127981,9.9187853
Vamma,Norway,59.5400758,11.1735562
F.K.F,Norway,60.47202399999999,8.468945999999999
Nedre Vinstra,Norway,61.50297219999999,9.4047778
Ovre Vinstra,Norway,61.48258480000001,9.3148425
Hylen,Norway,60.47202399999999,8.468945999999999
Finndola,Norway,60.87735859999999,8.5267276
Kvilldal,Norway,59.5150956,6.6375272
Lysebotn,Norway,59.05540670000001,6.6485299
Songa,Norway,58.6853978,9.004412
Solhom,Norway,58.7684392,7.0201597
Tjorhom,Norway,58.8885747,6.8519783
Tjodan,Norway,59.04846959999999,6.6476093
Tonstad,Norway,58.66263079999999,6.716948299999999
Tokke,Norway,59.4756002,7.707171499999999
Brokke,Norway,59.0943086,7.4490846
Mar,Norway,60.47202399999999,8.468945999999999
Oksla,Norway,62.4762258,6.1782559
Steinsfoss,Norway,60.47202399999999,8.468945999999999
Hjartdola,Norway,59.6093043,8.7971377
Naturkraft CCPP,Norway,60.47202399999999,8.468945999999999
Sonna,Norway,63.4387116,11.2613466
Vemork,Norway,59.88104999999999,8.496001999999999
Blafal.3,Norway,60.47202399999999,8.468945999999999
Roldal,Norway,59.832353,6.821085399999999
Skjerka,Norway,58.67478278368714,7.301850368021498
Saheim,Norway,59.87643479999999,8.591738
Blafal.V,Norway,60.47202399999999,8.468945999999999
Holen,Norway,59.5437617,10.7453115
Duge,Norway,60.47202399999999,8.468945999999999
Sundsbarm,Norway,59.4975378,8.6344052
Suldal 2,Norway,59.5715437,6.8164381
Suldal 1,Norway,59.64915999999999,6.818791
Tysso 2,Norway,60.0691638,6.5463659
Ana-Sira,Norway,58.2924889,6.440261100000001
Saurdal,Norway,59.48238560000001,6.672740399999999
Vinje,Norway,59.88997200000001,7.764775599999999
Askara,Norway,60.47202399999999,8.468945999999999
Roan Vindpark,Norway,60.47202399999999,8.468945999999999
RKA Nyhamna,Norway,62.84792119999999,6.9586944
Grytten Kraftver,Norway,60.47202399999999,8.468945999999999
Trollheim,Norway,62.84999999999999,9.0833333
Nea,Norway,63.16179152972551,11.19001131998243
Aura,Norway,62.4050154,8.3944817
Oyberget,Norway,60.47202399999999,8.468945999999999
Tafjord4,Norway,62.23164689999999,7.422705499999999
Driva,Norway,62.59448808231497,8.88664939434526
TBO RKA,Norway,60.47202399999999,8.468945999999999
Bratsberg,Norway,63.3493642,10.4819594
Svartisen,Norway,66.6333333,14.0
Siso,Norway,60.47202399999999,8.468945999999999
Alta krv,Norway,69.96873760000001,23.2715496
Ovre Rossaga,Norway,66.07775297476546,13.9437542097792
Kolsvik,Norway,60.47202399999999,8.468945999999999
Kobbelv,Norway,67.5121822,15.8494042
Nedre Rossaga,Norway,66.0771317,13.81531
Melkoya,Norway,70.6893659,23.600448
Tunnsjodal,Norway,60.47202399999999,8.468945999999999
Skjomen,Norway,68.3039,17.2912
Straumsmo,Norway,68.7408102,18.6431699
Sundsfjord,Norway,66.983017,14.16907
Rana,Norway,66.4393389,14.3122323
Lomi,Norway,60.47202399999999,8.468945999999999
Nes OEK,Norway,60.15453719999999,11.4795506
Usta,Norway,60.56034333399558,8.33685864739889
Lang Sima,Norway,60.49971170000001,7.141958499999999
Svelgen,Norway,61.7685237,5.2955095
Sy-Sima,Norway,60.47202399999999,8.468945999999999
Hemsil 2,Norway,60.73848226256343,8.84260879700839
Myster,Norway,60.47202399999999,8.468945999999999
Naddvik,Norway,61.19200649999999,7.617449499999999
Steinsland,Norway,68.61775759999999,16.5821698
Matre,Norway,60.87582,5.5842319
Fortun,Norway,61.495015,7.6887068
Bjolvo,Norway,60.4245323,6.359846699999999
EVM,Norway,60.47202399999999,8.468945999999999
Hol 1,Norway,60.57177249999999,8.0578028
Evanger,Norway,60.6471996,6.1121788
Mauranger,Norway,60.12791360000001,6.3624845
Jostedal,Norway,61.7365725,7.3736438
Leirdola,Norway,61.47296060000001,7.2201296
Aurland1,Norway,60.8555629,7.182045100000001
Borgund,Norway,61.0486777,7.813564899999999
Aurland3,Norway,60.80093919999999,7.566653000000001
Aurland2,Norway,60.80403509999999,7.3800385
Tyin,Norway,61.28821920000001,8.2101109
Nore 1,Norway,60.47202399999999,8.468945999999999
Łaziska 3,Poland,51.1404319,21.865132
Porąbka Żar,Poland,49.77958,19.2120064
Łaziska 2,Poland,51.1398269,21.865188
Karolin 1,Poland,51.7307397,20.9430035
Płock,Poland,52.5463446,19.7065364
Połaniec,Poland,50.43302,21.28065
Turów,Poland,50.9946636,17.0685875
Stalowa Wola 3,Poland,50.5826005,22.053586
Gdynia 3,Poland,54.5188898,18.5305409
Jaworzno 2,Poland,51.02608,18.646089
Jaworzno 3,Poland,50.204987,19.2739314
Tychy,Poland,50.12180069999999,19.0200022
Łagisza,Poland,50.3505058,19.1406488
Zabrze,Poland,50.3249278,18.7857186
Azoty Tarnów,Poland,50.0146875,20.9207901
Żarnowiec,Poland,50.4785469,19.8627098
Żydowo,Poland,52.453899,17.590584
EC Siekierki,Poland,52.2125193,21.0730334
FW Margonin,Poland,52.9731367,17.0947488
ZA Puławy,Poland,51.45163729999999,21.9817911
Opole,Poland,50.6683223,17.9230651
Wrocław,Poland,51.1078852,17.0385376
Kraków Łęg,Poland,50.0604226,20.0250334
Katowice,Poland,50.26489189999999,19.0237815
Przyjaźń,Poland,54.3062349,18.3877875
Zofiówka,Poland,52.156389,17.110278
Jaworzno 2 JWCD,Poland,51.02608,18.646089
Karolin 2,Poland,51.73796129999999,20.9429489
EC Toruń,Poland,53.0137902,18.5984437
EC Włocławek,Poland,52.6483303,19.0677357
FW Korytnica,Poland,52.414398,21.8495997
Solina,Poland,49.3993322,22.4677303
Połaniec 2-Pasywna,Poland,50.43302,21.28065
EC Białystok,Poland,53.1509463,23.1682418
Blachownia,Poland,50.78505,18.96224
Bydgoszcz 2,Poland,53.1415191,17.9520123
Pomorzany,Poland,53.3989482,14.5339392
Chorzów,Poland,50.2974884,18.9545728
EC Rzeszów,Poland,50.06392340000001,22.028878
EC Żerań,Poland,52.2947679,20.9956111
Konin,Poland,52.2230334,18.2510729
Kozienice 1,Poland,51.5855863,21.551177
FW Darłowo,Poland,54.4210664,16.410611
FW Marszewo,Poland,51.919438,19.145136
Dolna Odra,Poland,51.919438,19.145136
Rybnik,Poland,50.1021742,18.5462847
Czechnica,Poland,51.0376432,17.1470928
Ostrołęka B,Poland,53.10464,21.613129
EW Włocławek,Poland,52.6546898,19.1330639
EC Łódź-3,Poland,51.7592485,19.4559833
Mondi Świecie,Poland,53.4008765,18.3808379
EC Łódź-4,Poland,51.7592485,19.4559833
Nowa,Poland,53.64903,18.7271078
EC Wrotków,Poland,51.2171952,22.5582839
Zakłady Chemiczne Police SA,Poland,53.5706465,14.5497384
Pątnów 2,Poland,51.1482722,18.5977955
Siersza,Poland,50.20107609999999,19.4198122
Kozienice 2,Poland,51.5855328,21.5511768
Gorzów,Poland,52.7325285,15.2369305
Skawina,Poland,49.9751815,19.8288749
Dychów,Poland,51.9863325,15.0608199
FW EGL,Poland,51.919438,19.145136
International Paper Kwidzyn,Poland,53.72635289999999,18.9323043
PKN Orlen,Poland,51.919438,19.145136
Bełchatów,Poland,51.3687535,19.3564248
EC Nowa Sarzyna,Poland,50.3159351,22.324503
Gorzów 2,Poland,52.7325285,15.2369305
Pątnów 1,Poland,51.1484332,18.5967061
FW Banie,Poland,53.075872,14.6087789
Gdańsk 2,Poland,54.35202520000001,18.6466384
Zielona Góra,Poland,51.9356214,15.5061862
Carrapatelo,Portugal,41.1124737,-8.0035946
Miranda II,Portugal,39.39987199999999,-8.224454
Valeira,Portugal,38.641932,-7.996449999999999
Crestuma,Portugal,41.062434,-8.500711599999999
Pego,Portugal,39.4617794,-8.1496242
Castelo Bode,Portugal,39.6520657,-8.2336028
T.Outeiro C.C.,Portugal,41.6828826,-6.6003745
V.Nova II(Frades),Portugal,41.6076372,-8.248219599999999
Baixo Sabor Montante,Portugal,39.39987199999999,-8.224454
Lares,Portugal,40.1267839,-8.7782562
Picote,Portugal,41.400112,-6.3704778
Cabril,Portugal,41.7137775,-8.035618399999999
Alto Lindoso,Portugal,41.8721126,-8.202874399999999
Bemposta II,Portugal,41.3077834,-6.503643299999999
Salamonde II,Portugal,41.6805327,-8.0952225
Pocinho,Portugal,41.1296104,-7.123567899999999
Frades II,Portugal,39.39987199999999,-8.224454
Bemposta,Portugal,41.3077834,-6.503643299999999
Aguieira,Portugal,40.5275422,-7.923924
Vilarinho F.,Portugal,41.3714762,-8.3321648
Miranda,Portugal,41.4995412,-6.2712311
Torrao,Portugal,38.2945393,-8.2238261
Ribatejo,Portugal,39.39987199999999,-8.224454
Pego C.C.,Portugal,39.4617794,-8.1496242
Alqueva,Portugal,38.2168409,-7.5388446
Picote II,Portugal,41.400112,-6.3704778
Sines,Portugal,37.9571555,-8.860890699999999
Fratel,Portugal,39.6274453,-7.7466778
Regua,Portugal,41.1656737,-7.7867018
Foz Tua,Portugal,41.2079001,-7.4210049
HPP Lotru,Romania,45.33678261628338,24.27281506551505
TPP Rovinari,Romania,44.90000269999999,23.1543463
TPP Brazi,Romania,44.883333,26.0
HPP Stejaru,Romania,44.7717653,28.545397
TPP Galati,Romania,45.4353208,28.0079945
WPP Stupina,Romania,44.5605322,28.1802255
NPP Cernavoda,Romania,44.3175539,28.0577087
HPP Portile de Fier II,Romania,44.3145764,22.561229
TPP Iernut,Romania,46.4507604,24.2290151
TPP Paroseni,Romania,45.3648052,23.2634416
HPP Vidraru,Romania,45.39648529999999,24.6224249
TPP Borzesti,Romania,46.2375538,26.8264364
HPP Raul Mare,Romania,45.59232642900825,22.97111392742626
HPP Bradisoru,Romania,45.35364209999999,24.0736436
HPP Tismana,Romania,45.0499296,22.9458872
TPP  Braila,Romania,45.2652463,27.9594714
TPP Bucuresti Sud,Romania,44.4267674,26.1025384
TPP CCCC Petrom Brazi,Romania,44.8735453,26.0063992
TPP Turceni,Romania,44.6645557,23.4125694
HPP Portile de Fier I,Romania,44.67137719999999,22.5286426
WPP Crucea Nord,Romania,45.943161,24.96676
HPP Ruieni,Romania,45.39008339999999,22.333759
HPP Galceag,Romania,45.943161,24.96676
TPP Govora,Romania,45.0684001,24.230907
TPP Mintia,Romania,45.9179026,22.8474798
TPP Drobeta,Romania,44.6369227,22.6597342
TPP Craiova,Romania,44.3301785,23.7948808
WPP Facaeni,Romania,44.5566026,27.8900896
TPP Progresu,Romania,44.3582285,26.4603819
TPP Bucuresti Vest,Romania,44.4267674,26.1025384
HPP Mariselu,Romania,47.0113867,24.5087897
HPP Sugag,Romania,45.7776871,23.6206131
WPP Cogealac,Romania,44.56115579999999,28.5625855
TPP Isalnita,Romania,44.3928398,23.7420435
TPP Oradea,Romania,47.04650050000001,21.9189438
WPP Fantanele,Romania,46.421745,24.7657281
WPP Pantelimon,Romania,44.4503436,26.2278065
Messaure,Sweden,66.68316,20.36386
Ligga,Sweden,66.77999729999999,19.9430221
Seitevare,Sweden,60.12816100000001,18.643501
Gallejaur,Sweden,65.1552426,19.4384573
Porsi,Sweden,66.4653427,20.6418376
Letsi,Sweden,60.12816100000001,18.643501
Bastusel,Sweden,60.12816100000001,18.643501
Laxede,Sweden,66.218548,20.857028
Porjus,Sweden,66.9592437,19.8217729
Vietas,Sweden,67.4846464,18.3564208
Harsprånget,Sweden,66.8908486,19.8362459
Ritsem,Sweden,67.7225771,17.4683965
Akkats,Sweden,66.6315443,19.8207844
Kvistforsen,Sweden,60.12816100000001,18.643501
Vargfors,Sweden,65.0178502,19.6899034
Krokströmmen ,Sweden,62.046667,14.8778633
Blaiken,Sweden,60.12816100000001,18.643501
Sällsjö,Sweden,63.23282279999999,13.6824963
Sidensjö,Sweden,63.294541,18.2985057
Järnvägsforsen,Sweden,60.12816100000001,18.643501
Korsselbränna,Sweden,64.48584140000001,15.4627631
Järpströmmen,Sweden,63.3715280501839,13.41662391679608
Olden (Oldå og Långså),Sweden,63.6961075,13.6337966
Torpshammar,Sweden,62.4755923,16.324512
Bergeforsen,Sweden,62.5253472,17.3746133
Hölleforsen,Sweden,62.9503484,16.6655273
Ögonfägnaden,Sweden,63.50000000000001,15.95
Lasele,Sweden,63.76666700000001,16.816667
Stalon,Sweden,64.9404326,15.8713456
Nämforsen,Sweden,63.45,16.95
Kilforsen,Sweden,63.5441488,16.7696282
Stornorrfors,Sweden,63.8525,20.051667
Tuggen,Sweden,60.12816100000001,18.643501
Vindpark Björkhöjden,Sweden,63.413814,16.0872715
Midskog,Sweden,63.23676560000001,15.2443093
Forsmo,Sweden,63.26451590000001,17.1823976
Stadsforsen,Sweden,62.9796527,16.6627543
Krångede,Sweden,63.14486919999999,16.1182394
Harrsele,Sweden,63.99945449999999,19.5701993
Aros G3,Sweden,59.60990049999999,16.5448091
Åbyverket G3,Sweden,60.12816100000001,18.643501
Jädraås Vindkraftpark,Sweden,60.8438554,16.4661037
Värtaverket,Sweden,59.3529364,18.1018138
Höljes,Sweden,60.9017721,12.5940162
Rya KVV ,Sweden,57.6926349,11.890887
Oskarshamn 3,Sweden,57.26569929999999,16.4473984
Stenungsund B3,Sweden,58.0678388,11.8294346
Uppsala KVV,Sweden,59.85856380000001,17.6389267
Ringhals 2,Sweden,57.260718,12.113006
Ringhals 1,Sweden,57.260718,12.113006
Stenungsund B4,Sweden,58.0678388,11.8294346
Hojum,Sweden,58.27420000000001,12.2722
Älvkarleby,Sweden,60.56860669999999,17.4489129
Forsmark block 2,Sweden,60.371024,18.1546134
Forsmark block 1,Sweden,60.371024,18.1546134
Trängslet,Sweden,61.3764616,13.7216033
Forsmark block 3,Sweden,60.371024,18.1546134
Ringhals 3,Sweden,57.260718,12.113006
Ringhals 4,Sweden,57.260718,12.113006
Lillgrund,Sweden,60.12816100000001,18.643501
Öresundsverket CHP,Sweden,55.6256993,13.0395179
Karlshamn,Sweden,56.170303,14.863073
Gasturbiner Malmö,Sweden,55.604981,13.003822
Gasturbiner Halmstad,Sweden,56.6743748,12.8577884
TENT B,Serbia,44.6540082,20.0084405
HE DJERDAP II,Serbia,44.016521,21.005859
TE KOSOVO B,Kosovo,42.6937069,21.0583365
TETO ZRENJANIN,Serbia,45.3834283,20.3906166
HE BAJINA BASTA,Serbia,43.9636192,19.409811
HE ZVORNIK,Serbia,44.016521,21.005859
TE MORAVA,Serbia,44.20574536720186,21.22756176735834
TE KOSTOLAC A,Serbia,44.7230391,21.1707377
TENT A,Serbia,44.6715234,20.1562261
TETO NOVI SAD,Serbia,45.2396085,19.8227056
TE KOSOVO A,Kosovo,42.6937069,21.0583365
HE Kokin Brod,Serbia,43.5187092,19.8115693
RHE BAJINA BASTA,Serbia,43.9711484,19.5661113
TE KOLUBARA,Serbia,44.4611502789004,20.09957550924858
HE DJERDAP I,Serbia,44.016521,21.005859
HE Bistrica,Serbia,43.4705105,19.6546376
HE Uvac,Serbia,43.3472029,19.9727075
TE KOSTOLAC B,Serbia,44.7278779,21.213697
Bohunice,Slovakia,48.3330851,18.752081
Vojany,Slovakia,48.5702197,21.9875696
PPC Bratislava,Slovakia,48.1485965,17.1077477
Gabčíkovo,Slovakia,47.8924248,17.576669
Čierny Váh,Slovakia,49.01112352130762,19.86036981263257
Mochovce,Slovakia,48.26065,18.44215
Nováky,Slovakia,48.7190624,18.5420563
Liptovská Mara,Slovakia,49.104389,19.5191838
Malženice,Slovakia,48.4505448,17.6754621
NE Krško,Slovenia,45.9380375,15.5157897
PE Brestanica,Slovenia,45.9964702,15.4772571
TE TE-TOL,Slovenia,46.0574756,14.5436384
ČHE Avče elektrarna,Slovenia,46.1012998,13.6837158
HE Formin,Slovenia,46.4026317,16.0338239
HE Zlatoličje,Slovenia,46.4479355,15.7868755
EGMEBRO,Spain,40.46366700000001,-3.74922
ASCO 1,Spain,41.1827575,0.5671571
ROBLA 2,Spain,42.8012489,-5.627395099999999
EFEGEL1,Spain,40.46366700000001,-3.74922
ESC IBER 6,Spain,42.8017356,-1.7749762
BESOS 3,Spain,40.46366700000001,-3.74922
P.G.RODR 2,Spain,40.46366700000001,-3.74922
AGUAYO B,Spain,43.0707598,-4.0371575
GUARDO 1,Spain,42.7890255,-4.8474389
GNF GALCOS,Spain,40.46366700000001,-3.74922
SANROQUE1,Spain,36.2104615,-5.384431699999999
SOTORIBE 3,Spain,40.46366700000001,-3.74922
ELBOGA,Spain,40.46366700000001,-3.74922
SIL-BIB-EU,Spain,40.46366700000001,-3.74922
MUELA B,Spain,40.46366700000001,-3.74922
ALG3,Spain,40.46366700000001,-3.74922
CASTELLO 3,Spain,39.9855905,-0.0496388
SAGU1,Spain,40.46366700000001,-3.74922
EFGASN,Spain,40.46366700000001,-3.74922
MALA1,Spain,40.46366700000001,-3.74922
UGH EON,Spain,40.46366700000001,-3.74922
ARCOS3,Spain,40.46366700000001,-3.74922
JUCAR,Spain,39.13251127918586,-0.4460901321739961
SOTORIBE 4,Spain,40.46366700000001,-3.74922
ARRUBAL1,Spain,42.434452,-2.2519623
CASTEJO2 I,Spain,40.46366700000001,-3.74922
ENH-FEC-GR,Spain,40.46366700000001,-3.74922
HTARIFA,Spain,36.0143209,-5.6044497
TAJOENC B,Spain,40.46366700000001,-3.74922
PVENT1,Spain,40.46366700000001,-3.74922
COFRENTES,Spain,39.229485,-1.0616065
ESC GDF 2,Spain,40.46366700000001,-3.74922
CASTELLO 4,Spain,40.4226124,-3.681613099999999
EDERNA,Spain,40.46366700000001,-3.74922
ALMARAZ 1,Spain,39.814327,-5.675295699999999
ECT2,Spain,40.46366700000001,-3.74922
PBCN1,Spain,40.46366700000001,-3.74922
P.G.RODR 3,Spain,40.46366700000001,-3.74922
SAGU3,Spain,40.46366700000001,-3.74922
EHIBGES,Spain,40.46366700000001,-3.74922
TAJO G,Spain,39.72222599365884,-5.511988756441918
AGUAYO G,Spain,43.0707598,-4.0371575
CAMPGIB1,Spain,40.46366700000001,-3.74922
TARRAG IB,Spain,41.1188827,1.2444909
TANES B,Spain,43.2068593,-5.4002664
SANTURCE 4,Spain,43.328128,-3.0336586
ECYLEO,Spain,40.46366700000001,-3.74922
EOLICAGEST,Spain,40.46366700000001,-3.74922
BESOS 4,Spain,40.46366700000001,-3.74922
COLON 4,Spain,40.46366700000001,-3.74922
GNF MIÑO,Spain,43.3539624,-8.1884949
EELRI,Spain,40.46366700000001,-3.74922
ARCOS2,Spain,42.3309336,-3.7099292
ETARRA,Spain,40.46366700000001,-3.74922
ANLLARES,Spain,42.8466592,-6.544314699999999
EMOCI,Spain,40.46366700000001,-3.74922
EESQUI,Spain,40.4909286,-3.6876313
ROBLA 1,Spain,42.8012489,-5.627395099999999
ASCO 2,Spain,41.1827575,0.5671571
TAJO B,Spain,39.72222599365884,-5.511988756441918
ALMARAZ 2,Spain,39.814327,-5.675295699999999
BOLARQUE G,Spain,40.362778,-2.828056
SALLENT G,Spain,41.8271079,1.8922257
SIL B,Spain,40.46366700000001,-3.74922
TERUEL 3,Spain,40.3456879,-1.1064345
ESC CART 2,Spain,40.46366700000001,-3.74922
PALOS1,Spain,37.2288942,-6.8954258
EALAND,Spain,40.46366700000001,-3.74922
SFWMARK,Spain,40.46366700000001,-3.74922
PUENTENUEV,Spain,43.3484859,-7.192670799999999
LITORAL 1,Spain,40.46366700000001,-3.74922
ACECA 3 IB,Spain,39.95,-3.85
CASTEJO3 H,Spain,40.3815693,-2.52165
BAHIAB,Spain,40.46366700000001,-3.74922
SAGU2,Spain,40.46366700000001,-3.74922
TRILLO,Spain,40.7007797,-2.5928841
TER,Spain,42.04902408889328,3.002958334982206
PVENT2,Spain,40.46366700000001,-3.74922
EREGPEM,Spain,40.46366700000001,-3.74922
MUELA G,Spain,40.3134761,-6.3282567
COMPOSTI 5,Spain,40.46366700000001,-3.74922
VANDELLOS,Spain,40.9908991,0.9236691
ESC GDF 3,Spain,40.46366700000001,-3.74922
TERUEL 1,Spain,40.3456879,-1.1064345
EEGPEM,Spain,40.46366700000001,-3.74922
HFGASN,Spain,40.46366700000001,-3.74922
P.G.RODR 5,Spain,40.46366700000001,-3.74922
GUADIANA,Spain,38.26484061468062,-5.63721741884834
GUILLENA G,Spain,37.5429955,-6.056855199999999
ACECA 4 UF,Spain,39.95,-3.85
PALOS2,Spain,37.2288942,-6.8954258
SABON 3,Spain,40.46366700000001,-3.74922
ESC CART 1,Spain,40.46366700000001,-3.74922
NARCEA 2,Spain,43.0994954,-6.621061099999999
AMBIETA,Spain,40.46366700000001,-3.74922
HC-HIDRAUL,Spain,40.46366700000001,-3.74922
GUILLENA B,Spain,37.5429955,-6.056855199999999
HFERRAT,Spain,40.46366700000001,-3.74922
MORALET G,Spain,38.4454911,-0.5718489999999999
ARCOS1,Spain,40.46366700000001,-3.74922
SOTO5,Spain,40.46366700000001,-3.74922
LADA 4,Spain,40.46366700000001,-3.74922
GUADALQUIV,Spain,37.46914732870385,-4.572951494644416
DUERO G,Spain,41.50561058101842,-5.492254831585304
ABOÑO 2,Spain,43.5647589,-5.718300600000001
COMPOSTI 4,Spain,40.46366700000001,-3.74922
SALLENT B,Spain,41.8271079,1.8922257
BARRIOS,Spain,36.1850645,-5.4925573
TFIBGES,Spain,37.3716515,-2.2728877
GNF TAJO,Spain,39.72222599365884,-5.511988756441918
EAEREG,Spain,40.46366700000001,-3.74922
DUERO B,Spain,41.50561058101842,-5.492254831585304
EGVREN2,Spain,40.46366700000001,-3.74922
LITORAL 2,Spain,40.46366700000001,-3.74922
FFNEXU,Spain,40.46366700000001,-3.74922
EBRACC2,Spain,40.46366700000001,-3.74922
PALOS3,Spain,37.2288942,-6.8954258
CASTELNOU,Spain,41.2301204,-0.3465971
ENDPRB,Spain,40.46366700000001,-3.74922
SANROQUE2,Spain,36.2104615,-5.384431699999999
GUARDO 2,Spain,42.7890255,-4.8474389
ESCAT3,Spain,40.46366700000001,-3.74922
P.G.RODR 1,Spain,40.46366700000001,-3.74922
EBRO ALTO,Spain,42.4152978,-2.027319
MEIRAMA,Spain,43.208479,-8.4376087
NARCEA 3,Spain,43.0994954,-6.621061099999999
EGASNE1,Spain,40.46366700000001,-3.74922
ESC CART 3,Spain,40.46366700000001,-3.74922
EMEDI,Spain,40.46366700000001,-3.74922
CAMPGIB2,Spain,40.46366700000001,-3.74922
CASTEJO1 H,Spain,40.46366700000001,-3.74922
ABOÑO 1,Spain,43.5647589,-5.718300600000001
TFDETIC,Spain,40.46366700000001,-3.74922
ECEASA,Spain,40.46366700000001,-3.74922
P.G.RODR 4,Spain,40.46366700000001,-3.74922
ESCCC1,Spain,40.46366700000001,-3.74922
MORALET B,Spain,38.4454911,-0.5718489999999999
EFWMARK,Spain,40.46366700000001,-3.74922
EDPCOR1,Spain,40.46366700000001,-3.74922
EDPCOSA,Spain,43.4615399,-6.0781794
EBRACC1,Spain,40.46366700000001,-3.74922
PBCN2,Spain,40.46366700000001,-3.74922
SIL G,Spain,40.46366700000001,-3.74922
HFIBGES,Spain,40.46366700000001,-3.74922
PALMASAETI,Spain,40.46366700000001,-3.74922
BOLARQUE B,Spain,40.362778,-2.828056
BESOS 5,Spain,40.46366700000001,-3.74922
TERUEL 2,Spain,40.3456879,-1.1064345
CTCOMPOS 3,Spain,40.46366700000001,-3.74922
ARRUBAL2,Spain,42.434452,-2.2519623
TERA-ESLA,Spain,41.95477835530568,-5.936038423294308
TAJOENC G,Spain,40.46366700000001,-3.74922
EFEGEL2,Spain,40.46366700000001,-3.74922
EGVENTO,Spain,40.46366700000001,-3.74922
Nant de Drance (NDD),Switzerland,46.06261948794957,6.904897796069646
Kraftwerk CB-VE,Switzerland,46.818188,8.227511999999999
Kraftwerk Lötschen,Switzerland,46.818188,8.227511999999999
KLL - KW Linth-Limmern AG,Switzerland,46.8795531,8.9831919
